date,result,fighter,opponent,division,stance,dob,method,total_comp_time,round,time,reach,height,total_strikes_accuracy
2009-08-29,1,Mike Russow,Justin McCully,Heavyweight,Orthodox,1976-09-11,U-DEC,900,3,5:00,73.0,73.0,78.37837837837837
2009-08-29,0,Chris Tuchscherer,Gabriel Gonzaga,Heavyweight,Orthodox,1975-09-08,KO/TKO,147,1,2:27,76.0,74.0,0.0
2009-08-29,1,Gabriel Gonzaga,Chris Tuchscherer,Heavyweight,Orthodox,1979-05-18,KO/TKO,147,1,2:27,76.0,74.0,82.92682926829268
2009-08-29,0,Randy Couture,Antonio Rodrigo Nogueira,Heavyweight,Orthodox,1963-06-22,U-DEC,900,3,5:00,75.0,73.0,51.5873015873016
2009-08-29,1,Antonio Rodrigo Nogueira,Randy Couture,Heavyweight,Orthodox,1976-06-02,U-DEC,900,3,5:00,77.0,75.0,61.86046511627907
2009-09-19,0,Mirko Filipovic,Junior Dos Santos,Heavyweight,Southpaw,1974-09-10,KO/TKO,720,3,2:00,73.0,74.0,47.05882352941176
2009-09-19,1,Junior Dos Santos,Mirko Filipovic,Heavyweight,Orthodox,1984-01-30,KO/TKO,720,3,2:00,77.0,76.0,48.8235294117647
2009-10-24,1,Stefan Struve,Chase Gormley,Heavyweight,Orthodox,1988-02-18,SUB,244,1,4:04,84.0,83.0,78.04878048780488
2009-10-24,0,Antoni Hardonk,Pat Barry,Heavyweight,Orthodox,1976-02-05,KO/TKO,450,2,2:30,78.0,76.0,40.27777777777778
2009-10-24,1,Pat Barry,Antoni Hardonk,Heavyweight,Orthodox,1979-07-07,KO/TKO,450,2,2:30,74.0,71.0,46.96969696969697
2009-10-24,0,Ben Rothwell,Cain Velasquez,Heavyweight,Orthodox,1981-10-17,KO/TKO,358,2,0:58,78.0,76.0,14.285714285714285
2009-10-24,1,Cain Velasquez,Ben Rothwell,Heavyweight,Orthodox,1982-07-28,KO/TKO,358,2,0:58,77.0,73.0,70.58823529411765
2009-12-05,1,Jon Madsen,Justin Wren,Heavyweight,Orthodox,1980-02-12,S-DEC,900,3,5:00,72.0,72.0,26.0
2009-12-05,1,James McSweeney,Darrill Schoonover,Heavyweight,Switch,1980-10-24,KO/TKO,800,3,3:20,77.0,76.0,73.57142857142858
2009-12-05,1,Matt Mitrione,Marcus Jones,Heavyweight,Switch,1978-07-15,KO/TKO,310,2,0:10,82.0,75.0,45.94594594594595
2009-12-05,0,Brendan Schaub,Roy Nelson,Heavyweight,Orthodox,1983-03-18,KO/TKO,225,1,3:45,78.0,76.0,28.000000000000004
2009-12-05,1,Roy Nelson,Brendan Schaub,Heavyweight,Orthodox,1976-06-20,KO/TKO,225,1,3:45,73.0,72.0,25.0
2009-12-12,0,Paul Buentello,Stefan Struve,Heavyweight,Orthodox,1974-01-16,M-DEC,900,3,5:00,77.0,74.0,43.87755102040816
2009-12-12,1,Stefan Struve,Paul Buentello,Heavyweight,Orthodox,1988-02-18,M-DEC,900,3,5:00,84.0,83.0,57.961783439490446
2009-12-12,0,Cheick Kongo,Frank Mir,Heavyweight,Orthodox,1975-05-17,SUB,72,1,1:12,82.0,76.0,0.0
2009-12-12,1,Frank Mir,Cheick Kongo,Heavyweight,Southpaw,1979-05-24,SUB,72,1,1:12,79.0,75.0,40.0
2010-01-02,0,Gilbert Yvel,Junior Dos Santos,Heavyweight,Orthodox,1976-06-30,KO/TKO,127,1,2:07,77.0,74.0,16.666666666666664
2010-01-02,1,Junior Dos Santos,Gilbert Yvel,Heavyweight,Orthodox,1984-01-30,KO/TKO,127,1,2:07,77.0,76.0,45.94594594594595
2010-02-06,1,Joey Beltran,Rolles Gracie,Heavyweight,Orthodox,1981-12-08,KO/TKO,391,2,1:31,75.0,73.0,65.93406593406593
2010-02-06,0,Tim Hague,Chris Tuchscherer,Heavyweight,Orthodox,1983-05-09,M-DEC,900,3,5:00,76.0,76.0,58.88888888888889
2010-02-06,1,Chris Tuchscherer,Tim Hague,Heavyweight,Orthodox,1975-09-08,M-DEC,900,3,5:00,76.0,74.0,51.13636363636363
2010-02-20,0,Anthony Perosh,Mirko Filipovic,Heavyweight,Orthodox,1972-10-05,KO/TKO,600,2,5:00,75.0,75.0,38.46153846153847
2010-02-20,1,Mirko Filipovic,Anthony Perosh,Heavyweight,Southpaw,1974-09-10,KO/TKO,600,2,5:00,73.0,74.0,63.725490196078425
2010-02-20,0,Antonio Rodrigo Nogueira,Cain Velasquez,Heavyweight,Orthodox,1976-06-02,KO/TKO,140,1,2:20,77.0,75.0,13.636363636363637
2010-02-20,1,Cain Velasquez,Antonio Rodrigo Nogueira,Heavyweight,Orthodox,1982-07-28,KO/TKO,140,1,2:20,77.0,73.0,51.11111111111111
2010-03-21,1,Brendan Schaub,Chase Gormley,Heavyweight,Orthodox,1983-03-18,KO/TKO,47,1,0:47,78.0,76.0,73.17073170731707
2010-03-21,0,Paul Buentello,Cheick Kongo,Heavyweight,Orthodox,1974-01-16,KO/TKO,676,3,1:16,77.0,74.0,16.129032258064516
2010-03-21,1,Cheick Kongo,Paul Buentello,Heavyweight,Orthodox,1975-05-17,KO/TKO,676,3,1:16,82.0,76.0,73.2620320855615
2010-03-21,0,Gabriel Gonzaga,Junior Dos Santos,Heavyweight,Orthodox,1979-05-18,KO/TKO,233,1,3:53,76.0,74.0,47.368421052631575
2010-03-21,1,Junior Dos Santos,Gabriel Gonzaga,Heavyweight,Orthodox,1984-01-30,KO/TKO,233,1,3:53,77.0,76.0,57.14285714285714
2010-03-27,0,Frank Mir,Shane Carwin,Heavyweight,Southpaw,1979-05-24,KO/TKO,228,1,3:48,79.0,75.0,30.0
2010-03-27,1,Shane Carwin,Frank Mir,Heavyweight,Orthodox,1975-01-04,KO/TKO,228,1,3:48,80.0,74.0,83.14606741573034
2010-03-31,0,Stefan Struve,Roy Nelson,Heavyweight,Orthodox,1988-02-18,KO/TKO,39,1,0:39,84.0,83.0,40.0
2010-03-31,1,Roy Nelson,Stefan Struve,Heavyweight,Orthodox,1976-06-20,KO/TKO,39,1,0:39,73.0,72.0,60.0
2010-04-10,0,Mostapha Al-Turk,Jon Madsen,Heavyweight,Orthodox,1973-07-14,U-DEC,900,3,5:00,77.0,74.0,15.748031496062993
2010-04-10,1,Jon Madsen,Mostapha Al-Turk,Heavyweight,Orthodox,1980-02-12,U-DEC,900,3,5:00,72.0,72.0,32.98969072164948
2010-05-08,0,Tim Hague,Joey Beltran,Heavyweight,Orthodox,1983-05-09,U-DEC,900,3,5:00,76.0,76.0,52.0
2010-05-08,1,Joey Beltran,Tim Hague,Heavyweight,Orthodox,1981-12-08,U-DEC,900,3,5:00,75.0,73.0,63.63636363636363
2010-05-08,0,Kevin Ferguson,Matt Mitrione,Heavyweight,Orthodox,1974-02-08,KO/TKO,564,2,4:24,77.0,74.0,46.66666666666666
2010-05-08,1,Matt Mitrione,Kevin Ferguson,Heavyweight,Switch,1978-07-15,KO/TKO,564,2,4:24,82.0,75.0,84.0
2010-05-29,0,Todd Duffee,Mike Russow,Heavyweight,Orthodox,1985-12-06,KO/TKO,755,3,2:35,78.0,75.0,28.021978021978025
2010-05-29,1,Mike Russow,Todd Duffee,Heavyweight,Orthodox,1976-09-11,KO/TKO,755,3,2:35,73.0,73.0,33.33333333333333
2010-06-12,0,Gilbert Yvel,Ben Rothwell,Heavyweight,Orthodox,1976-06-30,U-DEC,900,3,5:00,77.0,74.0,67.64705882352942
2010-06-12,1,Ben Rothwell,Gilbert Yvel,Heavyweight,Orthodox,1981-10-17,U-DEC,900,3,5:00,78.0,76.0,71.8562874251497
2010-06-12,0,Pat Barry,Mirko Filipovic,Heavyweight,Orthodox,1979-07-07,SUB,870,3,4:30,74.0,71.0,38.80597014925373
2010-06-12,1,Mirko Filipovic,Pat Barry,Heavyweight,Southpaw,1974-09-10,SUB,870,3,4:30,73.0,74.0,64.9425287356322
2010-06-19,0,James McSweeney,Travis Browne,Heavyweight,Switch,1980-10-24,KO/TKO,272,1,4:32,77.0,76.0,58.333333333333336
2010-06-19,1,Travis Browne,James McSweeney,Heavyweight,Orthodox,1982-07-17,KO/TKO,272,1,4:32,79.0,78.0,50.90909090909091
2010-07-03,0,Karlos Vemola,Jon Madsen,Heavyweight,Orthodox,1985-07-03,U-DEC,900,3,5:00,75.0,72.0,44.680851063829785
2010-07-03,1,Jon Madsen,Karlos Vemola,Heavyweight,Orthodox,1980-02-12,U-DEC,900,3,5:00,72.0,72.0,84.28571428571429
2010-07-03,0,Chris Tuchscherer,Brendan Schaub,Heavyweight,Orthodox,1975-09-08,KO/TKO,67,1,1:07,76.0,74.0,20.0
2010-07-03,1,Brendan Schaub,Chris Tuchscherer,Heavyweight,Orthodox,1983-03-18,KO/TKO,67,1,1:07,78.0,76.0,88.23529411764706
2010-07-03,0,Shane Carwin,Brock Lesnar,Heavyweight,Orthodox,1975-01-04,SUB,439,2,2:19,80.0,74.0,54.46428571428571
2010-07-03,1,Brock Lesnar,Shane Carwin,Heavyweight,Orthodox,1977-07-12,SUB,439,2,2:19,81.0,75.0,75.67567567567568
2010-08-07,0,Christian Morecraft,Stefan Struve,Heavyweight,Orthodox,1986-09-08,KO/TKO,322,2,0:22,81.0,78.0,59.4059405940594
2010-08-07,1,Stefan Struve,Christian Morecraft,Heavyweight,Orthodox,1988-02-18,KO/TKO,322,2,0:22,84.0,83.0,60.0
2010-08-07,0,Roy Nelson,Junior Dos Santos,Heavyweight,Orthodox,1976-06-20,U-DEC,900,3,5:00,73.0,72.0,39.6039603960396
2010-08-07,1,Junior Dos Santos,Roy Nelson,Heavyweight,Orthodox,1984-01-30,U-DEC,900,3,5:00,77.0,76.0,47.42268041237113
2010-08-28,1,Randy Couture,James Toney,Heavyweight,Orthodox,1963-06-22,SUB,199,1,3:19,75.0,73.0,82.0
2010-09-25,0,Mark Hunt,Sean McCorkle,Heavyweight,Orthodox,1974-03-23,SUB,63,1,1:03,72.0,70.0,33.33333333333333
2010-09-25,1,Sean McCorkle,Mark Hunt,Heavyweight,Orthodox,1976-07-17,SUB,63,1,1:03,81.0,79.0,0.0
2010-09-25,0,Joey Beltran,Matt Mitrione,Heavyweight,Orthodox,1981-12-08,U-DEC,900,3,5:00,75.0,73.0,44.927536231884055
2010-09-25,1,Matt Mitrione,Joey Beltran,Heavyweight,Switch,1978-07-15,U-DEC,900,3,5:00,82.0,75.0,52.121212121212125
2010-09-25,0,Mirko Filipovic,Frank Mir,Heavyweight,Southpaw,1974-09-10,KO/TKO,842,3,4:02,73.0,74.0,37.07865168539326
2010-09-25,1,Frank Mir,Mirko Filipovic,Heavyweight,Southpaw,1979-05-24,KO/TKO,842,3,4:02,79.0,75.0,45.0
2010-10-16,1,Rob Broughton,Vinicius Queiroz,Heavyweight,Orthodox,1983-03-03,SUB,703,3,1:43,74.0,74.0,71.35922330097088
2010-10-16,0,Travis Browne,Cheick Kongo,Heavyweight,Orthodox,1982-07-17,DRAW,900,3,5:00,79.0,78.0,32.91139240506329
2010-10-16,0,Cheick Kongo,Travis Browne,Heavyweight,Orthodox,1975-05-17,DRAW,900,3,5:00,82.0,76.0,63.38028169014085
2010-10-23,0,Gilbert Yvel,Jon Madsen,Heavyweight,Orthodox,1976-06-30,KO/TKO,108,1,1:48,77.0,74.0,0.0
2010-10-23,1,Jon Madsen,Gilbert Yvel,Heavyweight,Orthodox,1980-02-12,KO/TKO,108,1,1:48,72.0,72.0,57.14285714285714
2010-10-23,0,Gabriel Gonzaga,Brendan Schaub,Heavyweight,Orthodox,1979-05-18,U-DEC,900,3,5:00,76.0,74.0,33.63636363636363
2010-10-23,1,Brendan Schaub,Gabriel Gonzaga,Heavyweight,Orthodox,1983-03-18,U-DEC,900,3,5:00,78.0,76.0,26.633165829145728
2010-10-23,0,Brock Lesnar,Cain Velasquez,Heavyweight,Orthodox,1977-07-12,KO/TKO,252,1,4:12,81.0,75.0,56.52173913043478
2010-10-23,1,Cain Velasquez,Brock Lesnar,Heavyweight,Orthodox,1982-07-28,KO/TKO,252,1,4:12,77.0,73.0,57.943925233644855
2010-12-11,0,Sean McCorkle,Stefan Struve,Heavyweight,Orthodox,1976-07-17,KO/TKO,235,1,3:55,81.0,79.0,61.53846153846154
2010-12-11,1,Stefan Struve,Sean McCorkle,Heavyweight,Orthodox,1988-02-18,KO/TKO,235,1,3:55,84.0,83.0,66.66666666666666
2011-01-22,0,Joey Beltran,Pat Barry,Heavyweight,Orthodox,1981-12-08,U-DEC,900,3,5:00,75.0,73.0,44.25531914893617
2011-01-22,1,Pat Barry,Joey Beltran,Heavyweight,Orthodox,1979-07-07,U-DEC,900,3,5:00,74.0,71.0,56.310679611650485
2011-01-22,0,Tim Hague,Matt Mitrione,Heavyweight,Orthodox,1983-05-09,KO/TKO,179,1,2:59,76.0,76.0,44.44444444444444
2011-01-22,1,Matt Mitrione,Tim Hague,Heavyweight,Switch,1978-07-15,KO/TKO,179,1,2:59,82.0,75.0,60.71428571428571
2011-02-26,0,Chris Tuchscherer,Mark Hunt,Heavyweight,Orthodox,1975-09-08,KO/TKO,401,2,1:41,76.0,74.0,42.30769230769231
2011-02-26,1,Mark Hunt,Chris Tuchscherer,Heavyweight,Orthodox,1974-03-23,KO/TKO,401,2,1:41,72.0,70.0,42.85714285714285
2011-03-19,0,Mirko Filipovic,Brendan Schaub,Heavyweight,Southpaw,1974-09-10,KO/TKO,824,3,3:44,73.0,74.0,73.23943661971832
2011-03-19,1,Brendan Schaub,Mirko Filipovic,Heavyweight,Orthodox,1983-03-18,KO/TKO,824,3,3:44,78.0,76.0,69.87179487179486
2011-03-26,0,Sean McCorkle,Christian Morecraft,Heavyweight,Orthodox,1976-07-17,SUB,550,2,4:10,81.0,79.0,63.1578947368421
2011-03-26,1,Christian Morecraft,Sean McCorkle,Heavyweight,Orthodox,1986-09-08,SUB,550,2,4:10,81.0,78.0,66.66666666666666
2011-03-26,0,Jon Madsen,Mike Russow,Heavyweight,Orthodox,1980-02-12,KO/TKO,600,2,5:00,72.0,72.0,49.23076923076923
2011-03-26,1,Mike Russow,Jon Madsen,Heavyweight,Orthodox,1976-09-11,KO/TKO,600,2,5:00,73.0,73.0,62.71186440677966
2011-05-28,0,Stefan Struve,Travis Browne,Heavyweight,Orthodox,1988-02-18,KO/TKO,251,1,4:11,84.0,83.0,43.47826086956522
2011-05-28,1,Travis Browne,Stefan Struve,Heavyweight,Orthodox,1982-07-17,KO/TKO,251,1,4:11,79.0,78.0,45.94594594594595
2011-05-28,0,Roy Nelson,Frank Mir,Heavyweight,Orthodox,1976-06-20,U-DEC,900,3,5:00,73.0,72.0,59.74025974025974
2011-05-28,1,Frank Mir,Roy Nelson,Heavyweight,Southpaw,1979-05-24,U-DEC,900,3,5:00,79.0,75.0,79.6116504854369
2011-06-11,0,Aaron Rosa,Joey Beltran,Heavyweight,Orthodox,1983-05-28,KO/TKO,686,3,1:26,77.0,76.0,52.32558139534884
2011-06-11,1,Joey Beltran,Aaron Rosa,Heavyweight,Orthodox,1981-12-08,KO/TKO,686,3,1:26,75.0,73.0,60.85526315789473
2011-06-11,1,Dave Herman,Jon Olav Einemo,Heavyweight,Orthodox,1984-10-03,KO/TKO,499,2,3:19,77.0,76.0,59.4059405940594
2011-06-11,0,Shane Carwin,Junior Dos Santos,Heavyweight,Orthodox,1975-01-04,U-DEC,900,3,5:00,80.0,74.0,25.0
2011-06-11,1,Junior Dos Santos,Shane Carwin,Heavyweight,Orthodox,1984-01-30,U-DEC,900,3,5:00,77.0,76.0,49.0566037735849
2011-06-26,0,Christian Morecraft,Matt Mitrione,Heavyweight,Orthodox,1986-09-08,KO/TKO,568,2,4:28,81.0,78.0,22.916666666666664
2011-06-26,1,Matt Mitrione,Christian Morecraft,Heavyweight,Switch,1978-07-15,KO/TKO,568,2,4:28,82.0,75.0,51.13636363636363
2011-06-26,0,Pat Barry,Cheick Kongo,Heavyweight,Orthodox,1979-07-07,KO/TKO,159,1,2:39,74.0,71.0,57.89473684210527
2011-06-26,1,Cheick Kongo,Pat Barry,Heavyweight,Orthodox,1975-05-17,KO/TKO,159,1,2:39,82.0,76.0,64.70588235294117
2011-08-27,0,Brendan Schaub,Antonio Rodrigo Nogueira,Heavyweight,Orthodox,1983-03-18,KO/TKO,189,1,3:09,78.0,76.0,23.91304347826087
2011-08-27,1,Antonio Rodrigo Nogueira,Brendan Schaub,Heavyweight,Orthodox,1976-06-02,KO/TKO,189,1,3:09,77.0,75.0,45.94594594594595
2011-09-24,0,Rob Broughton,Travis Browne,Heavyweight,Orthodox,1983-03-03,U-DEC,900,3,5:00,74.0,74.0,63.725490196078425
2011-09-24,1,Travis Browne,Rob Broughton,Heavyweight,Orthodox,1982-07-17,U-DEC,900,3,5:00,79.0,78.0,53.77358490566038
2011-09-24,0,Ben Rothwell,Mark Hunt,Heavyweight,Orthodox,1981-10-17,U-DEC,900,3,5:00,78.0,76.0,42.5925925925926
2011-09-24,1,Mark Hunt,Ben Rothwell,Heavyweight,Orthodox,1974-03-23,U-DEC,900,3,5:00,72.0,70.0,69.36416184971098
2011-10-01,0,Pat Barry,Stefan Struve,Heavyweight,Orthodox,1979-07-07,SUB,502,2,3:22,74.0,71.0,66.66666666666666
2011-10-01,1,Stefan Struve,Pat Barry,Heavyweight,Orthodox,1988-02-18,SUB,502,2,3:22,84.0,83.0,37.80487804878049
2011-10-08,0,Joey Beltran,Stipe Miocic,Heavyweight,Orthodox,1981-12-08,U-DEC,900,3,5:00,75.0,73.0,43.95604395604396
2011-10-08,1,Stipe Miocic,Joey Beltran,Heavyweight,Orthodox,1982-08-19,U-DEC,900,3,5:00,80.0,76.0,57.22222222222222
2011-10-29,0,Mirko Filipovic,Roy Nelson,Heavyweight,Southpaw,1974-09-10,KO/TKO,690,3,1:30,73.0,74.0,56.060606060606055
2011-10-29,1,Roy Nelson,Mirko Filipovic,Heavyweight,Orthodox,1976-06-20,KO/TKO,690,3,1:30,73.0,72.0,60.3448275862069
2011-10-29,0,Matt Mitrione,Cheick Kongo,Heavyweight,Switch,1978-07-15,U-DEC,900,3,5:00,82.0,75.0,37.93103448275862
2011-10-29,1,Cheick Kongo,Matt Mitrione,Heavyweight,Orthodox,1975-05-17,U-DEC,900,3,5:00,82.0,76.0,44.0251572327044
2011-11-05,0,Rob Broughton,Philip De Fries,Heavyweight,Orthodox,1983-03-03,U-DEC,900,3,5:00,74.0,74.0,85.0
2011-11-05,1,Philip De Fries,Rob Broughton,Heavyweight,Orthodox,1986-04-21,U-DEC,900,3,5:00,79.0,77.0,78.84615384615384
2011-11-12,0,Cain Velasquez,Junior Dos Santos,Heavyweight,Orthodox,1982-07-28,KO/TKO,64,1,1:04,77.0,73.0,50.0
2011-11-12,1,Junior Dos Santos,Cain Velasquez,Heavyweight,Orthodox,1984-01-30,KO/TKO,64,1,1:04,77.0,76.0,63.1578947368421
2011-12-10,0,Antonio Rodrigo Nogueira,Frank Mir,Heavyweight,Orthodox,1976-06-02,SUB,218,1,3:38,77.0,75.0,87.5
2011-12-10,1,Frank Mir,Antonio Rodrigo Nogueira,Heavyweight,Southpaw,1979-05-24,SUB,218,1,3:38,79.0,75.0,77.77777777777779
2011-12-30,0,Brock Lesnar,Alistair Overeem,Heavyweight,Orthodox,1977-07-12,KO/TKO,146,1,2:26,81.0,75.0,40.0
2011-12-30,1,Alistair Overeem,Brock Lesnar,Heavyweight,Orthodox,1980-05-17,KO/TKO,146,1,2:26,80.0,76.0,80.0
2012-01-14,1,Gabriel Gonzaga,Ednaldo Oliveira,Heavyweight,Orthodox,1979-05-18,SUB,202,1,3:22,76.0,74.0,44.44444444444444
2012-01-20,0,Christian Morecraft,Pat Barry,Heavyweight,Orthodox,1986-09-08,KO/TKO,218,1,3:38,81.0,78.0,23.809523809523807
2012-01-20,1,Pat Barry,Christian Morecraft,Heavyweight,Orthodox,1979-07-07,KO/TKO,218,1,3:38,74.0,71.0,80.0
2012-01-28,0,Joey Beltran,Lavar Johnson,Heavyweight,Orthodox,1981-12-08,KO/TKO,264,1,4:24,75.0,73.0,42.35294117647059
2012-01-28,1,Lavar Johnson,Joey Beltran,Heavyweight,Orthodox,1977-06-11,KO/TKO,264,1,4:24,82.0,76.0,70.96774193548387
2012-01-28,1,Mike Russow,Jon Olav Einemo,Heavyweight,Orthodox,1976-09-11,U-DEC,900,3,5:00,73.0,73.0,76.31578947368422
2012-02-04,0,Roy Nelson,Fabricio Werdum,Heavyweight,Orthodox,1976-06-20,U-DEC,900,3,5:00,73.0,72.0,55.55555555555556
2012-02-04,1,Fabricio Werdum,Roy Nelson,Heavyweight,Orthodox,1977-07-30,U-DEC,900,3,5:00,77.0,76.0,67.58620689655173
2012-02-15,0,Philip De Fries,Stipe Miocic,Heavyweight,Orthodox,1986-04-21,KO/TKO,43,1,0:43,79.0,77.0,38.88888888888889
2012-02-15,1,Stipe Miocic,Philip De Fries,Heavyweight,Orthodox,1982-08-19,KO/TKO,43,1,0:43,80.0,76.0,52.63157894736842
2012-02-15,0,Dave Herman,Stefan Struve,Heavyweight,Orthodox,1984-10-03,KO/TKO,532,2,3:52,77.0,76.0,68.91891891891892
2012-02-15,1,Stefan Struve,Dave Herman,Heavyweight,Orthodox,1988-02-18,KO/TKO,532,2,3:52,84.0,83.0,66.12903225806451
2012-02-25,0,Cheick Kongo,Mark Hunt,Heavyweight,Orthodox,1975-05-17,KO/TKO,131,1,2:11,82.0,76.0,41.66666666666667
2012-02-25,1,Mark Hunt,Cheick Kongo,Heavyweight,Orthodox,1974-03-23,KO/TKO,131,1,2:11,72.0,70.0,62.5
2012-03-02,1,Shawn Jordan,Oli Thompson,Heavyweight,Southpaw,1984-10-21,KO/TKO,533,2,3:53,75.0,72.0,58.119658119658126
2012-04-21,0,Chad Griggs,Travis Browne,Heavyweight,Orthodox,1978-05-15,SUB,149,1,2:29,73.0,73.0,60.0
2012-04-21,1,Travis Browne,Chad Griggs,Heavyweight,Orthodox,1982-07-17,SUB,149,1,2:29,79.0,78.0,63.63636363636363
2012-04-21,0,Brendan Schaub,Ben Rothwell,Heavyweight,Orthodox,1983-03-18,KO/TKO,70,1,1:10,78.0,76.0,52.94117647058824
2012-04-21,1,Ben Rothwell,Brendan Schaub,Heavyweight,Orthodox,1981-10-17,KO/TKO,70,1,1:10,78.0,76.0,44.44444444444444
2012-05-05,0,Pat Barry,Lavar Johnson,Heavyweight,Orthodox,1979-07-07,KO/TKO,278,1,4:38,74.0,71.0,75.86206896551724
2012-05-05,1,Lavar Johnson,Pat Barry,Heavyweight,Orthodox,1977-06-11,KO/TKO,278,1,4:38,82.0,76.0,58.97435897435898
2012-05-26,0,Lavar Johnson,Stefan Struve,Heavyweight,Orthodox,1977-06-11,SUB,65,1,1:05,82.0,76.0,58.333333333333336
2012-05-26,1,Stefan Struve,Lavar Johnson,Heavyweight,Orthodox,1988-02-18,SUB,65,1,1:05,84.0,83.0,0.0
2012-05-26,1,Stipe Miocic,Shane del Rosario,Heavyweight,Orthodox,1982-08-19,KO/TKO,494,2,3:14,80.0,76.0,50.43478260869565
2012-05-26,0,Dave Herman,Roy Nelson,Heavyweight,Orthodox,1984-10-03,KO/TKO,51,1,0:51,77.0,76.0,37.5
2012-05-26,1,Roy Nelson,Dave Herman,Heavyweight,Orthodox,1976-06-20,KO/TKO,51,1,0:51,73.0,72.0,60.0
2012-05-26,0,Antonio Silva,Cain Velasquez,Heavyweight,Orthodox,1979-09-14,KO/TKO,216,1,3:36,82.0,76.0,75.0
2012-05-26,1,Cain Velasquez,Antonio Silva,Heavyweight,Orthodox,1982-07-28,KO/TKO,216,1,3:36,77.0,73.0,63.095238095238095
2012-05-26,0,Frank Mir,Junior Dos Santos,Heavyweight,Southpaw,1979-05-24,KO/TKO,484,2,3:04,79.0,75.0,45.94594594594595
2012-05-26,1,Junior Dos Santos,Frank Mir,Heavyweight,Orthodox,1984-01-30,KO/TKO,484,2,3:04,77.0,76.0,64.94845360824742
2012-06-23,0,Mike Russow,Fabricio Werdum,Heavyweight,Orthodox,1976-09-11,KO/TKO,148,1,2:28,73.0,73.0,18.75
2012-06-23,1,Fabricio Werdum,Mike Russow,Heavyweight,Orthodox,1977-07-30,KO/TKO,148,1,2:28,77.0,76.0,53.44827586206896
2012-07-21,0,Shawn Jordan,Cheick Kongo,Heavyweight,Southpaw,1984-10-21,U-DEC,900,3,5:00,75.0,72.0,46.0
2012-07-21,1,Cheick Kongo,Shawn Jordan,Heavyweight,Orthodox,1975-05-17,U-DEC,900,3,5:00,82.0,76.0,76.19047619047619
2012-08-04,1,Philip De Fries,Oli Thompson,Heavyweight,Orthodox,1986-04-21,SUB,556,2,4:16,79.0,77.0,50.45871559633027
2012-09-29,0,Stipe Miocic,Stefan Struve,Heavyweight,Orthodox,1982-08-19,KO/TKO,530,2,3:50,80.0,76.0,50.526315789473685
2012-09-29,1,Stefan Struve,Stipe Miocic,Heavyweight,Orthodox,1988-02-18,KO/TKO,530,2,3:50,84.0,83.0,44.53125
2012-10-05,0,Travis Browne,Antonio Silva,Heavyweight,Orthodox,1982-07-17,KO/TKO,207,1,3:27,79.0,78.0,42.10526315789473
2012-10-05,1,Antonio Silva,Travis Browne,Heavyweight,Orthodox,1979-09-14,KO/TKO,207,1,3:27,82.0,76.0,82.14285714285714
2012-10-13,0,Dave Herman,Antonio Rodrigo Nogueira,Heavyweight,Orthodox,1984-10-03,SUB,571,2,4:31,77.0,76.0,42.42424242424242
2012-10-13,1,Antonio Rodrigo Nogueira,Dave Herman,Heavyweight,Orthodox,1976-06-02,SUB,571,2,4:31,77.0,75.0,52.94117647058824
2012-12-15,1,Pat Barry,Shane del Rosario,Heavyweight,Orthodox,1979-07-07,KO/TKO,326,2,0:26,74.0,71.0,73.33333333333333
2012-12-15,0,Matt Mitrione,Roy Nelson,Heavyweight,Switch,1978-07-15,KO/TKO,178,1,2:58,82.0,75.0,46.42857142857143
2012-12-15,1,Roy Nelson,Matt Mitrione,Heavyweight,Orthodox,1976-06-20,KO/TKO,178,1,2:58,73.0,72.0,43.39622641509434
2012-12-29,0,Philip De Fries,Todd Duffee,Heavyweight,Orthodox,1986-04-21,KO/TKO,124,1,2:04,79.0,77.0,66.66666666666666
2012-12-29,1,Todd Duffee,Philip De Fries,Heavyweight,Orthodox,1985-12-06,KO/TKO,124,1,2:04,78.0,75.0,66.66666666666666
2012-12-29,0,Junior Dos Santos,Cain Velasquez,Heavyweight,Orthodox,1984-01-30,U-DEC,1500,5,5:00,77.0,76.0,45.20547945205479
2012-12-29,1,Cain Velasquez,Junior Dos Santos,Heavyweight,Orthodox,1982-07-28,U-DEC,1500,5,5:00,77.0,73.0,61.94690265486725
2013-01-19,0,Ben Rothwell,Gabriel Gonzaga,Heavyweight,Orthodox,1981-10-17,SUB,361,2,1:01,78.0,76.0,46.875
2013-01-19,1,Gabriel Gonzaga,Ben Rothwell,Heavyweight,Orthodox,1979-05-18,SUB,361,2,1:01,76.0,74.0,64.51612903225806
2013-01-26,0,Mike Russow,Shawn Jordan,Heavyweight,Orthodox,1976-09-11,KO/TKO,528,2,3:48,73.0,73.0,56.86274509803921
2013-01-26,1,Shawn Jordan,Mike Russow,Heavyweight,Southpaw,1984-10-21,KO/TKO,528,2,3:48,75.0,72.0,63.63636363636363
2013-02-02,0,Alistair Overeem,Antonio Silva,Heavyweight,Orthodox,1980-05-17,KO/TKO,625,3,0:25,80.0,76.0,76.84210526315789
2013-02-02,1,Antonio Silva,Alistair Overeem,Heavyweight,Orthodox,1979-09-14,KO/TKO,625,3,0:25,82.0,76.0,56.75675675675676
2013-02-23,0,Lavar Johnson,Brendan Schaub,Heavyweight,Orthodox,1977-06-11,U-DEC,900,3,5:00,82.0,76.0,79.81220657276995
